"location","depth","photo","group","successes","failures","cover"
"mtt","dp","t3_7","biotic",2,98,0.02
"mtt","dp","t3_7","hard_coral_other",0,100,0
"mtt","dp","t3_8","abiotic",0,100,0
"mtt","dp","t3_8","macro",0,100,0
"mtt","dp","t3_8","non_reef",14,86,0.14
"mtt","dp","t3_8","plob",62,38,0.62
"mtt","dp","t3_8","turf",24,76,0.24
"mtt","dp","t3_8","poci",0,100,0
"mtt","dp","t3_8","cca",0,100,0
"mtt","dp","t3_8","biotic",0,100,0
"mtt","dp","t3_8","hard_coral_other",0,100,0
"mtt","dp","t3_9","abiotic",33,67,0.33
"mtt","dp","t3_9","macro",2,98,0.02
"mtt","dp","t3_9","non_reef",3,97,0.03
"mtt","dp","t3_9","plob",19,81,0.19
"mtt","dp","t3_9","turf",28,72,0.28
"mtt","dp","t3_9","poci",15,85,0.15
"mtt","dp","t3_9","cca",0,100,0
"mtt","dp","t3_9","biotic",0,100,0
"mtt","dp","t3_9","hard_coral_other",0,100,0
"mtt","dp","t4_1","abiotic",11,89,0.11
"mtt","dp","t4_1","macro",5,95,0.05
"mtt","dp","t4_1","non_reef",12,88,0.12
"mtt","dp","t4_1","plob",24,76,0.24
"mtt","dp","t4_1","turf",14,86,0.14
"mtt","dp","t4_1","poci",29,71,0.29
"mtt","dp","t4_1","cca",1,99,0.01
"mtt","dp","t4_1","biotic",3,97,0.03
"mtt","dp","t4_1","hard_coral_other",0,100,0
"mtt","dp","t4_10","abiotic",0,100,0
"mtt","dp","t4_10","macro",3,97,0.03
"mtt","dp","t4_10","non_reef",11,89,0.11
"mtt","dp","t4_10","plob",45,55,0.45
"mtt","dp","t4_10","turf",12,88,0.12
"mtt","dp","t4_10","poci",19,81,0.19
"mtt","dp","t4_10","cca",1,99,0.01
"mtt","dp","t4_10","biotic",9,91,0.09
"mtt","dp","t4_10","hard_coral_other",0,100,0
"mtt","dp","t4_11","abiotic",1,99,0.01
"mtt","dp","t4_11","macro",4,96,0.04
"mtt","dp","t4_11","non_reef",6,94,0.06
"mtt","dp","t4_11","plob",55,45,0.55
"mtt","dp","t4_11","turf",14,86,0.14
"mtt","dp","t4_11","poci",20,80,0.2
"mtt","dp","t4_11","cca",0,100,0
"mtt","dp","t4_11","biotic",0,100,0
"mtt","dp","t4_11","hard_coral_other",0,100,0
"mtt","dp","t4_12","abiotic",9,91,0.09
"mtt","dp","t4_12","macro",1,99,0.01
"mtt","dp","t4_12","non_reef",8,92,0.08
"mtt","dp","t4_12","plob",33,67,0.33
"mtt","dp","t4_12","turf",21,79,0.21
"mtt","dp","t4_12","poci",12,88,0.12
"mtt","dp","t4_12","cca",0,100,0
"mtt","dp","t4_12","biotic",16,84,0.16
"mtt","dp","t4_12","hard_coral_other",0,100,0
"mtt","dp","t4_13","abiotic",8,92,0.08
"mtt","dp","t4_13","macro",4,96,0.04
"mtt","dp","t4_13","non_reef",9,91,0.09
"mtt","dp","t4_13","plob",38,62,0.38
"mtt","dp","t4_13","turf",18,82,0.18
"mtt","dp","t4_13","poci",2,98,0.02
"mtt","dp","t4_13","cca",0,100,0
"mtt","dp","t4_13","biotic",21,79,0.21
"mtt","dp","t4_13","hard_coral_other",0,100,0
"mtt","dp","t4_14","abiotic",2,98,0.02
"mtt","dp","t4_14","macro",0,100,0
"mtt","dp","t4_14","non_reef",13,87,0.13
"mtt","dp","t4_14","plob",63,37,0.63
"mtt","dp","t4_14","turf",6,94,0.06
"mtt","dp","t4_14","poci",6,94,0.06
"mtt","dp","t4_14","cca",0,100,0
"mtt","dp","t4_14","biotic",10,90,0.1
"mtt","dp","t4_14","hard_coral_other",0,100,0
"mtt","dp","t4_15","abiotic",0,100,0
"mtt","dp","t4_15","macro",3,97,0.03
"mtt","dp","t4_15","non_reef",5,95,0.05
"mtt","dp","t4_15","plob",74,26,0.74
"mtt","dp","t4_15","turf",3,97,0.03
"mtt","dp","t4_15","poci",12,88,0.12
"mtt","dp","t4_15","cca",3,97,0.03
"mtt","dp","t4_15","biotic",0,100,0
"mtt","dp","t4_15","hard_coral_other",0,100,0
"mtt","dp","t4_2","abiotic",4,96,0.04
"mtt","dp","t4_2","macro",7,93,0.07
"mtt","dp","t4_2","non_reef",6,94,0.06
"mtt","dp","t4_2","plob",54,46,0.54
"mtt","dp","t4_2","turf",18,82,0.18
"mtt","dp","t4_2","poci",6,94,0.06
"mtt","dp","t4_2","cca",1,99,0.01
"mtt","dp","t4_2","biotic",4,96,0.04
"mtt","dp","t4_2","hard_coral_other",0,100,0
"mtt","dp","t4_3","abiotic",2,98,0.02
"mtt","dp","t4_3","macro",7,93,0.07
"mtt","dp","t4_3","non_reef",10,90,0.1
"mtt","dp","t4_3","plob",65,35,0.65
"mtt","dp","t4_3","turf",5,95,0.05
"mtt","dp","t4_3","poci",11,89,0.11
"mtt","dp","t4_3","cca",0,100,0
"mtt","dp","t4_3","biotic",0,100,0
"mtt","dp","t4_3","hard_coral_other",0,100,0
"mtt","dp","t4_4","abiotic",0,100,0
"mtt","dp","t4_4","macro",8,92,0.08
"mtt","dp","t4_4","non_reef",4,96,0.04
"mtt","dp","t4_4","plob",78,22,0.78
"mtt","dp","t4_4","turf",4,96,0.04
"mtt","dp","t4_4","poci",6,94,0.06
"mtt","dp","t4_4","cca",0,100,0
"mtt","dp","t4_4","biotic",0,100,0
"mtt","dp","t4_4","hard_coral_other",0,100,0
"mtt","dp","t4_5","abiotic",3,97,0.03
"mtt","dp","t4_5","macro",3,97,0.03
"mtt","dp","t4_5","non_reef",5,95,0.05
"mtt","dp","t4_5","plob",82,18,0.82
"mtt","dp","t4_5","turf",7,93,0.07
"mtt","dp","t4_5","poci",0,100,0
"mtt","dp","t4_5","cca",0,100,0
"mtt","dp","t4_5","biotic",0,100,0
"mtt","dp","t4_5","hard_coral_other",0,100,0
"mtt","dp","t4_6","abiotic",1,99,0.01
"mtt","dp","t4_6","macro",5,95,0.05
"mtt","dp","t4_6","non_reef",2,98,0.02
"mtt","dp","t4_6","plob",72,28,0.72
"mtt","dp","t4_6","turf",9,91,0.09
"mtt","dp","t4_6","poci",11,89,0.11
"mtt","dp","t4_6","cca",0,100,0
"mtt","dp","t4_6","biotic",0,100,0
"mtt","dp","t4_6","hard_coral_other",0,100,0
"mtt","dp","t4_7","abiotic",6,94,0.06
"mtt","dp","t4_7","macro",4,96,0.04
"mtt","dp","t4_7","non_reef",5,95,0.05
"mtt","dp","t4_7","plob",52,48,0.52
"mtt","dp","t4_7","turf",30,70,0.3
"mtt","dp","t4_7","poci",2,98,0.02
"mtt","dp","t4_7","cca",1,99,0.01
"mtt","dp","t4_7","biotic",0,100,0
"mtt","dp","t4_7","hard_coral_other",0,100,0
"mtt","dp","t4_8","abiotic",1,99,0.01
"mtt","dp","t4_8","macro",1,99,0.01
"mtt","dp","t4_8","non_reef",11,89,0.11
"mtt","dp","t4_8","plob",68,32,0.68
"mtt","dp","t4_8","turf",15,85,0.15
"mtt","dp","t4_8","poci",3,97,0.03
"mtt","dp","t4_8","cca",1,99,0.01
"mtt","dp","t4_8","biotic",0,100,0
"mtt","dp","t4_8","hard_coral_other",0,100,0
"mtt","dp","t4_9","abiotic",4,96,0.04
"mtt","dp","t4_9","macro",2,98,0.02
"mtt","dp","t4_9","non_reef",4,96,0.04
"mtt","dp","t4_9","plob",66,34,0.66
"mtt","dp","t4_9","turf",11,89,0.11
"mtt","dp","t4_9","poci",13,87,0.13
"mtt","dp","t4_9","cca",0,100,0
"mtt","dp","t4_9","biotic",0,100,0
"mtt","dp","t4_9","hard_coral_other",0,100,0
"mtt","md","t1_1","abiotic",0,100,0
"mtt","md","t1_1","macro",6,94,0.06
"mtt","md","t1_1","non_reef",6,94,0.06
"mtt","md","t1_1","plob",66,34,0.66
"mtt","md","t1_1","turf",6,94,0.06
"mtt","md","t1_1","poci",14,86,0.14
"mtt","md","t1_1","cca",2,98,0.02
"mtt","md","t1_1","biotic",0,100,0
"mtt","md","t1_1","hard_coral_other",0,100,0
"mtt","md","t1_10","abiotic",2,98,0.02
"mtt","md","t1_10","macro",0,100,0
"mtt","md","t1_10","non_reef",10,90,0.1
"mtt","md","t1_10","plob",44,56,0.44
"mtt","md","t1_10","turf",20,80,0.2
"mtt","md","t1_10","poci",22,78,0.22
"mtt","md","t1_10","cca",0,100,0
"mtt","md","t1_10","biotic",2,98,0.02
"mtt","md","t1_10","hard_coral_other",0,100,0
"mtt","md","t1_11","abiotic",2,98,0.02
"mtt","md","t1_11","macro",0,100,0
"mtt","md","t1_11","non_reef",7,93,0.07
"mtt","md","t1_11","plob",42,58,0.42
"mtt","md","t1_11","turf",13,87,0.13
"mtt","md","t1_11","poci",33,67,0.33
"mtt","md","t1_11","cca",0,100,0
"mtt","md","t1_11","biotic",3,97,0.03
"mtt","md","t1_11","hard_coral_other",0,100,0
"mtt","md","t1_12","abiotic",5,95,0.05
"mtt","md","t1_12","macro",0,100,0
"mtt","md","t1_12","non_reef",6,94,0.06
"mtt","md","t1_12","plob",38,62,0.38
"mtt","md","t1_12","turf",21,79,0.21
"mtt","md","t1_12","poci",27,73,0.27
"mtt","md","t1_12","cca",3,97,0.03
"mtt","md","t1_12","biotic",0,100,0
"mtt","md","t1_12","hard_coral_other",0,100,0
"mtt","md","t1_13","abiotic",3,97,0.03
"mtt","md","t1_13","macro",0,100,0
"mtt","md","t1_13","non_reef",7,93,0.07
"mtt","md","t1_13","plob",21,79,0.21
"mtt","md","t1_13","turf",26,74,0.26
"mtt","md","t1_13","poci",27,73,0.27
"mtt","md","t1_13","cca",15,85,0.15
"mtt","md","t1_13","biotic",1,99,0.01
"mtt","md","t1_13","hard_coral_other",0,100,0
"mtt","md","t1_14","abiotic",3,97,0.03
"mtt","md","t1_14","macro",1,99,0.01
"mtt","md","t1_14","non_reef",2,98,0.02
"mtt","md","t1_14","plob",33,67,0.33
"mtt","md","t1_14","turf",18,82,0.18
"mtt","md","t1_14","poci",22,78,0.22
"mtt","md","t1_14","cca",19,81,0.19
"mtt","md","t1_14","biotic",2,98,0.02
"mtt","md","t1_14","hard_coral_other",0,100,0
"mtt","md","t1_15","abiotic",8,92,0.08
"mtt","md","t1_15","macro",2,98,0.02
"mtt","md","t1_15","non_reef",8,92,0.08
"mtt","md","t1_15","plob",25,75,0.25
"mtt","md","t1_15","turf",19,81,0.19
"mtt","md","t1_15","poci",27,73,0.27
"mtt","md","t1_15","cca",8,92,0.08
"mtt","md","t1_15","biotic",3,97,0.03
"mtt","md","t1_15","hard_coral_other",0,100,0
"mtt","md","t1_2","abiotic",2,98,0.02
"mtt","md","t1_2","macro",0,100,0
"mtt","md","t1_2","non_reef",9,91,0.09
"mtt","md","t1_2","plob",85,15,0.85
"mtt","md","t1_2","turf",3,97,0.03
"mtt","md","t1_2","poci",1,99,0.01
"mtt","md","t1_2","cca",0,100,0
"mtt","md","t1_2","biotic",0,100,0
"mtt","md","t1_2","hard_coral_other",0,100,0
"mtt","md","t1_3","abiotic",2,98,0.02
"mtt","md","t1_3","macro",1,99,0.01
"mtt","md","t1_3","non_reef",1,99,0.01
"mtt","md","t1_3","plob",87,13,0.87
"mtt","md","t1_3","turf",6,94,0.06
"mtt","md","t1_3","poci",3,97,0.03
"mtt","md","t1_3","cca",0,100,0
"mtt","md","t1_3","biotic",0,100,0
"mtt","md","t1_3","hard_coral_other",0,100,0
"mtt","md","t1_4","abiotic",2,98,0.02
"mtt","md","t1_4","macro",1,99,0.01
"mtt","md","t1_4","non_reef",5,95,0.05
"mtt","md","t1_4","plob",74,26,0.74
"mtt","md","t1_4","turf",2,98,0.02
"mtt","md","t1_4","poci",16,84,0.16
"mtt","md","t1_4","cca",0,100,0
"mtt","md","t1_4","biotic",0,100,0
"mtt","md","t1_4","hard_coral_other",0,100,0
"mtt","md","t1_5","abiotic",6,94,0.06
"mtt","md","t1_5","macro",0,100,0
"mtt","md","t1_5","non_reef",2,98,0.02
"mtt","md","t1_5","plob",71,29,0.71
"mtt","md","t1_5","turf",8,92,0.08
"mtt","md","t1_5","poci",11,89,0.11
"mtt","md","t1_5","cca",0,100,0
"mtt","md","t1_5","biotic",2,98,0.02
"mtt","md","t1_5","hard_coral_other",0,100,0
"mtt","md","t1_6","abiotic",5,95,0.05
"mtt","md","t1_6","macro",0,100,0
"mtt","md","t1_6","non_reef",0,100,0
"mtt","md","t1_6","plob",65,35,0.65
"mtt","md","t1_6","turf",10,90,0.1
"mtt","md","t1_6","poci",16,84,0.16
"mtt","md","t1_6","cca",1,99,0.01
"mtt","md","t1_6","biotic",3,97,0.03
"mtt","md","t1_6","hard_coral_other",0,100,0
"mtt","md","t1_7","abiotic",1,99,0.01
"mtt","md","t1_7","macro",0,100,0
"mtt","md","t1_7","non_reef",7,93,0.07
"mtt","md","t1_7","plob",34,66,0.34
"mtt","md","t1_7","turf",18,82,0.18
"mtt","md","t1_7","poci",31,69,0.31
"mtt","md","t1_7","cca",1,99,0.01
"mtt","md","t1_7","biotic",8,92,0.08
"mtt","md","t1_7","hard_coral_other",0,100,0
"mtt","md","t1_8","abiotic",1,99,0.01
"mtt","md","t1_8","macro",0,100,0
"mtt","md","t1_8","non_reef",1,99,0.01
"mtt","md","t1_8","plob",79,21,0.79
"mtt","md","t1_8","turf",1,99,0.01
"mtt","md","t1_8","poci",15,85,0.15
"mtt","md","t1_8","cca",1,99,0.01
"mtt","md","t1_8","biotic",2,98,0.02
"mtt","md","t1_8","hard_coral_other",0,100,0
"mtt","md","t1_9","abiotic",3,97,0.03
"mtt","md","t1_9","macro",0,100,0
"mtt","md","t1_9","non_reef",3,97,0.03
"mtt","md","t1_9","plob",72,28,0.72
"mtt","md","t1_9","turf",7,93,0.07
"mtt","md","t1_9","poci",11,89,0.11
"mtt","md","t1_9","cca",0,100,0
"mtt","md","t1_9","biotic",4,96,0.04
"mtt","md","t1_9","hard_coral_other",0,100,0
"mtt","md","t2_1","abiotic",3,97,0.03
"mtt","md","t2_1","macro",1,99,0.01
"mtt","md","t2_1","non_reef",6,94,0.06
"mtt","md","t2_1","plob",37,63,0.37
"mtt","md","t2_1","turf",19,81,0.19
"mtt","md","t2_1","poci",33,67,0.33
"mtt","md","t2_1","cca",1,99,0.01
"mtt","md","t2_1","biotic",0,100,0
"mtt","md","t2_1","hard_coral_other",0,100,0
"mtt","md","t2_10","abiotic",0,100,0
"mtt","md","t2_10","macro",0,100,0
"mtt","md","t2_10","non_reef",7,93,0.07
"mtt","md","t2_10","plob",78,22,0.78
"mtt","md","t2_10","turf",2,98,0.02
"mtt","md","t2_10","poci",11,89,0.11
"mtt","md","t2_10","cca",0,100,0
"mtt","md","t2_10","biotic",2,98,0.02
"mtt","md","t2_10","hard_coral_other",0,100,0
"mtt","md","t2_11","abiotic",0,100,0
"mtt","md","t2_11","macro",4,96,0.04
"mtt","md","t2_11","non_reef",5,95,0.05
"mtt","md","t2_11","plob",79,21,0.79
"mtt","md","t2_11","turf",4,96,0.04
"mtt","md","t2_11","poci",7,93,0.07
"mtt","md","t2_11","cca",0,100,0
"mtt","md","t2_11","biotic",1,99,0.01
"mtt","md","t2_11","hard_coral_other",0,100,0
"mtt","md","t2_12","abiotic",4,96,0.04
"mtt","md","t2_12","macro",1,99,0.01
"mtt","md","t2_12","non_reef",6,94,0.06
"mtt","md","t2_12","plob",50,50,0.5
"mtt","md","t2_12","turf",29,71,0.29
"mtt","md","t2_12","poci",10,90,0.1
"mtt","md","t2_12","cca",0,100,0
"mtt","md","t2_12","biotic",0,100,0
"mtt","md","t2_12","hard_coral_other",0,100,0
"mtt","md","t2_13","abiotic",0,100,0
"mtt","md","t2_13","macro",0,100,0
"mtt","md","t2_13","non_reef",3,97,0.03
"mtt","md","t2_13","plob",88,12,0.88
"mtt","md","t2_13","turf",8,92,0.08
"mtt","md","t2_13","poci",1,99,0.01
"mtt","md","t2_13","cca",0,100,0
"mtt","md","t2_13","biotic",0,100,0
"mtt","md","t2_13","hard_coral_other",0,100,0
"mtt","md","t2_14","abiotic",6,94,0.06
"mtt","md","t2_14","macro",1,99,0.01
"mtt","md","t2_14","non_reef",5,95,0.05
"mtt","md","t2_14","plob",77,23,0.77
"mtt","md","t2_14","turf",3,97,0.03
"mtt","md","t2_14","poci",6,94,0.06
"mtt","md","t2_14","cca",0,100,0
"mtt","md","t2_14","biotic",2,98,0.02
"mtt","md","t2_14","hard_coral_other",0,100,0
"mtt","md","t2_15","abiotic",5,95,0.05
"mtt","md","t2_15","macro",0,100,0
"mtt","md","t2_15","non_reef",11,89,0.11
"mtt","md","t2_15","plob",68,32,0.68
"mtt","md","t2_15","turf",8,92,0.08
"mtt","md","t2_15","poci",8,92,0.08
"mtt","md","t2_15","cca",0,100,0
"mtt","md","t2_15","biotic",0,100,0
"mtt","md","t2_15","hard_coral_other",0,100,0
"mtt","md","t2_2","abiotic",1,99,0.01
"mtt","md","t2_2","macro",0,100,0
"mtt","md","t2_2","non_reef",9,91,0.09
"mtt","md","t2_2","plob",25,75,0.25
"mtt","md","t2_2","turf",24,76,0.24
"mtt","md","t2_2","poci",38,62,0.38
"mtt","md","t2_2","cca",0,100,0
"mtt","md","t2_2","biotic",3,97,0.03
"mtt","md","t2_2","hard_coral_other",0,100,0
"mtt","md","t2_3","abiotic",0,100,0
"mtt","md","t2_3","macro",1,99,0.01
"mtt","md","t2_3","non_reef",10,90,0.1
"mtt","md","t2_3","plob",46,54,0.46
"mtt","md","t2_3","turf",22,78,0.22
"mtt","md","t2_3","poci",15,85,0.15
"mtt","md","t2_3","cca",0,100,0
"mtt","md","t2_3","biotic",6,94,0.06
"mtt","md","t2_3","hard_coral_other",0,100,0
"mtt","md","t2_4","abiotic",0,100,0
"mtt","md","t2_4","macro",0,100,0
"mtt","md","t2_4","non_reef",14,86,0.14
"mtt","md","t2_4","plob",59,41,0.59
"mtt","md","t2_4","turf",7,93,0.07
"mtt","md","t2_4","poci",19,81,0.19
"mtt","md","t2_4","cca",1,99,0.01
"mtt","md","t2_4","biotic",0,100,0
"mtt","md","t2_4","hard_coral_other",0,100,0
"mtt","md","t2_5","abiotic",6,94,0.06
"mtt","md","t2_5","macro",0,100,0
"mtt","md","t2_5","non_reef",10,90,0.1
"mtt","md","t2_5","plob",57,43,0.57
"mtt","md","t2_5","turf",14,86,0.14
"mtt","md","t2_5","poci",13,87,0.13
"mtt","md","t2_5","cca",0,100,0
"mtt","md","t2_5","biotic",0,100,0
"mtt","md","t2_5","hard_coral_other",0,100,0
"mtt","md","t2_6","abiotic",2,98,0.02
"mtt","md","t2_6","macro",0,100,0
"mtt","md","t2_6","non_reef",8,92,0.08
"mtt","md","t2_6","plob",41,59,0.41
"mtt","md","t2_6","turf",19,81,0.19
"mtt","md","t2_6","poci",27,73,0.27
"mtt","md","t2_6","cca",3,97,0.03
"mtt","md","t2_6","biotic",0,100,0
"mtt","md","t2_6","hard_coral_other",0,100,0
"mtt","md","t2_7","abiotic",2,98,0.02
"mtt","md","t2_7","macro",1,99,0.01
"mtt","md","t2_7","non_reef",4,96,0.04
"mtt","md","t2_7","plob",56,44,0.56
"mtt","md","t2_7","turf",13,87,0.13
"mtt","md","t2_7","poci",24,76,0.24
"mtt","md","t2_7","cca",0,100,0
"mtt","md","t2_7","biotic",0,100,0
"mtt","md","t2_7","hard_coral_other",0,100,0
"mtt","md","t2_8","abiotic",0,100,0
"mtt","md","t2_8","macro",2,98,0.02
"mtt","md","t2_8","non_reef",5,95,0.05
"mtt","md","t2_8","plob",77,23,0.77
"mtt","md","t2_8","turf",6,94,0.06
"mtt","md","t2_8","poci",10,90,0.1
"mtt","md","t2_8","cca",0,100,0
"mtt","md","t2_8","biotic",0,100,0
"mtt","md","t2_8","hard_coral_other",0,100,0
"mtt","md","t2_9","abiotic",6,94,0.06
"mtt","md","t2_9","macro",0,100,0
"mtt","md","t2_9","non_reef",14,86,0.14
"mtt","md","t2_9","plob",72,28,0.72
"mtt","md","t2_9","turf",7,93,0.07
"mtt","md","t2_9","poci",1,99,0.01
"mtt","md","t2_9","cca",0,100,0
"mtt","md","t2_9","biotic",0,100,0
"mtt","md","t2_9","hard_coral_other",0,100,0
"mtt","md","t3_1","abiotic",1,99,0.01
"mtt","md","t3_1","macro",0,100,0
"mtt","md","t3_1","non_reef",6,94,0.06
"mtt","md","t3_1","plob",32,68,0.32
"mtt","md","t3_1","turf",17,83,0.17
"mtt","md","t3_1","poci",36,64,0.36
"mtt","md","t3_1","cca",0,100,0
"mtt","md","t3_1","biotic",8,92,0.08
"mtt","md","t3_1","hard_coral_other",0,100,0
"mtt","md","t3_10","abiotic",2,98,0.02
"mtt","md","t3_10","macro",0,100,0
"mtt","md","t3_10","non_reef",3,97,0.03
"mtt","md","t3_10","plob",64,36,0.64
"mtt","md","t3_10","turf",10,90,0.1
"mtt","md","t3_10","poci",19,81,0.19
"mtt","md","t3_10","cca",0,100,0
"mtt","md","t3_10","biotic",2,98,0.02
"mtt","md","t3_10","hard_coral_other",0,100,0
"mtt","md","t3_11","abiotic",2,98,0.02
"mtt","md","t3_11","macro",2,98,0.02
"mtt","md","t3_11","non_reef",4,96,0.04
"mtt","md","t3_11","plob",58,42,0.58
"mtt","md","t3_11","turf",20,80,0.2
"mtt","md","t3_11","poci",14,86,0.14
"mtt","md","t3_11","cca",0,100,0
"mtt","md","t3_11","biotic",0,100,0
"mtt","md","t3_11","hard_coral_other",0,100,0
"mtt","md","t3_12","abiotic",6,94,0.06
"mtt","md","t3_12","macro",0,100,0
"mtt","md","t3_12","non_reef",11,89,0.11
"mtt","md","t3_12","plob",77,23,0.77
"mtt","md","t3_12","turf",4,96,0.04
"mtt","md","t3_12","poci",2,98,0.02
"mtt","md","t3_12","cca",0,100,0
"mtt","md","t3_12","biotic",0,100,0
"mtt","md","t3_12","hard_coral_other",0,100,0
"mtt","md","t3_13","abiotic",3,97,0.03
"mtt","md","t3_13","macro",0,100,0
"mtt","md","t3_13","non_reef",4,96,0.04
"mtt","md","t3_13","plob",45,55,0.45
"mtt","md","t3_13","turf",16,84,0.16
"mtt","md","t3_13","poci",32,68,0.32
"mtt","md","t3_13","cca",0,100,0
"mtt","md","t3_13","biotic",0,100,0
"mtt","md","t3_13","hard_coral_other",0,100,0
"mtt","md","t3_14","abiotic",5,95,0.05
"mtt","md","t3_14","macro",0,100,0
"mtt","md","t3_14","non_reef",5,95,0.05
"mtt","md","t3_14","plob",64,36,0.64
"mtt","md","t3_14","turf",14,86,0.14
"mtt","md","t3_14","poci",7,93,0.07
"mtt","md","t3_14","cca",3,97,0.03
"mtt","md","t3_14","biotic",2,98,0.02
"mtt","md","t3_14","hard_coral_other",0,100,0
"mtt","md","t3_15","abiotic",1,99,0.01
"mtt","md","t3_15","macro",1,99,0.01
"mtt","md","t3_15","non_reef",2,98,0.02
"mtt","md","t3_15","plob",42,58,0.42
"mtt","md","t3_15","turf",13,87,0.13
"mtt","md","t3_15","poci",29,71,0.29
"mtt","md","t3_15","cca",1,99,0.01
"mtt","md","t3_15","biotic",11,89,0.11
"mtt","md","t3_15","hard_coral_other",0,100,0
"mtt","md","t3_2","abiotic",0,100,0
"mtt","md","t3_2","macro",0,100,0
"mtt","md","t3_2","non_reef",11,89,0.11
"mtt","md","t3_2","plob",51,49,0.51
"mtt","md","t3_2","turf",6,94,0.06
"mtt","md","t3_2","poci",30,70,0.3
"mtt","md","t3_2","cca",1,99,0.01
"mtt","md","t3_2","biotic",1,99,0.01
"mtt","md","t3_2","hard_coral_other",0,100,0
"mtt","md","t3_3","abiotic",0,100,0
"mtt","md","t3_3","macro",1,99,0.01
"mtt","md","t3_3","non_reef",5,95,0.05
"mtt","md","t3_3","plob",57,43,0.57
"mtt","md","t3_3","turf",21,79,0.21
"mtt","md","t3_3","poci",16,84,0.16
"mtt","md","t3_3","cca",0,100,0
"mtt","md","t3_3","biotic",0,100,0
"mtt","md","t3_3","hard_coral_other",0,100,0
"mtt","md","t3_4","abiotic",1,99,0.01
"mtt","md","t3_4","macro",1,99,0.01
"mtt","md","t3_4","non_reef",7,93,0.07
"mtt","md","t3_4","plob",71,29,0.71
"mtt","md","t3_4","turf",12,88,0.12
"mtt","md","t3_4","poci",8,92,0.08
"mtt","md","t3_4","cca",0,100,0
"mtt","md","t3_4","biotic",0,100,0
"mtt","md","t3_4","hard_coral_other",0,100,0
"mtt","md","t3_5","abiotic",1,99,0.01
"mtt","md","t3_5","macro",2,98,0.02
"mtt","md","t3_5","non_reef",10,90,0.1
"mtt","md","t3_5","plob",75,25,0.75
"mtt","md","t3_5","turf",0,100,0
"mtt","md","t3_5","poci",8,92,0.08
"mtt","md","t3_5","cca",0,100,0
"mtt","md","t3_5","biotic",4,96,0.04
"mtt","md","t3_5","hard_coral_other",0,100,0
"mtt","md","t3_6","abiotic",3,97,0.03
"mtt","md","t3_6","macro",1,99,0.01
"mtt","md","t3_6","non_reef",6,94,0.06
"mtt","md","t3_6","plob",49,51,0.49
"mtt","md","t3_6","turf",17,83,0.17
"mtt","md","t3_6","poci",22,78,0.22
"mtt","md","t3_6","cca",2,98,0.02
"mtt","md","t3_6","biotic",0,100,0
"mtt","md","t3_6","hard_coral_other",0,100,0
"mtt","md","t3_7","abiotic",8,92,0.08
"mtt","md","t3_7","macro",0,100,0
"mtt","md","t3_7","non_reef",4,96,0.04
"mtt","md","t3_7","plob",36,64,0.36
"mtt","md","t3_7","turf",26,74,0.26
"mtt","md","t3_7","poci",17,83,0.17
"mtt","md","t3_7","cca",3,97,0.03
"mtt","md","t3_7","biotic",6,94,0.06
"mtt","md","t3_7","hard_coral_other",0,100,0
"mtt","md","t3_8","abiotic",5,95,0.05
"mtt","md","t3_8","macro",2,98,0.02
"mtt","md","t3_8","non_reef",2,98,0.02
"mtt","md","t3_8","plob",37,63,0.37
"mtt","md","t3_8","turf",18,82,0.18
"mtt","md","t3_8","poci",35,65,0.35
"mtt","md","t3_8","cca",1,99,0.01
"mtt","md","t3_8","biotic",0,100,0
"mtt","md","t3_8","hard_coral_other",0,100,0
"mtt","md","t3_9","abiotic",1,99,0.01
"mtt","md","t3_9","macro",2,98,0.02
"mtt","md","t3_9","non_reef",0,100,0
"mtt","md","t3_9","plob",54,46,0.54
"mtt","md","t3_9","turf",8,92,0.08
"mtt","md","t3_9","poci",33,67,0.33
"mtt","md","t3_9","cca",0,100,0
"mtt","md","t3_9","biotic",2,98,0.02
"mtt","md","t3_9","hard_coral_other",0,100,0
"mtt","md","t4_1","abiotic",16,84,0.16
"mtt","md","t4_1","macro",2,98,0.02
"mtt","md","t4_1","non_reef",5,95,0.05
"mtt","md","t4_1","plob",34,66,0.34
"mtt","md","t4_1","turf",9,91,0.09
"mtt","md","t4_1","poci",23,77,0.23
"mtt","md","t4_1","cca",8,92,0.08
"mtt","md","t4_1","biotic",3,97,0.03
"mtt","md","t4_1","hard_coral_other",0,100,0
"mtt","md","t4_10","abiotic",2,98,0.02
"mtt","md","t4_10","macro",0,100,0
"mtt","md","t4_10","non_reef",6,94,0.06
"mtt","md","t4_10","plob",28,72,0.28
"mtt","md","t4_10","turf",8,92,0.08
"mtt","md","t4_10","poci",36,64,0.36
"mtt","md","t4_10","cca",16,84,0.16
"mtt","md","t4_10","biotic",4,96,0.04
"mtt","md","t4_10","hard_coral_other",0,100,0
"mtt","md","t4_11","abiotic",0,100,0
"mtt","md","t4_11","macro",1,99,0.01
"mtt","md","t4_11","non_reef",5,95,0.05
"mtt","md","t4_11","plob",52,48,0.52
"mtt","md","t4_11","turf",8,92,0.08
"mtt","md","t4_11","poci",19,81,0.19
"mtt","md","t4_11","cca",15,85,0.15
"mtt","md","t4_11","biotic",0,100,0
"mtt","md","t4_11","hard_coral_other",0,100,0
"mtt","md","t4_12","abiotic",5,95,0.05
